,Unnamed: 0,Song,Artist,Lyricist,Composer,Lyric
164,164,夜が冷たい,"
内藤やす子",安藤芳彦,馬飼野康二,優しさが 息苦しくて 背を向けた 夜もある 心にもない 嘘をついて バラードを歌う お互いの 心の奥は たやすくは 分からない 砂漠の様な この都会を 歩く旅人 淋しさに 酔えるうちは 恋も 遊びと 涙さえ 涸れたあとの 夜が 冷たい ぬくもりを 重ねるだけで 救われる 夜もある その場かぎりの 夢でいいと 指先が語る 虚しさが 吐息に変る 激しさに 身を任せ 夜明けの来ない 空の下を 迷う旅人 きれい事 言えるうちは ただの 気紛れ 言葉さえ 消えたあとの 夜が 冷たい 淋しさに 酔えるうちは すべて 遊びと 涙さえ 涸れたあとの 夜が 冷たい
165,165,素顔の時代,"
BIBI",山川啓介,馬飼野康二,素顔のままで 気どりを脱いで 私を私を あげます 心につけてた口紅(ルージュ)を 拭きとってくれた あなたです 飾らなくてもいい 背のびしなくていい そんな愛があるのね のびやかに獣が もつれあうように 寒い目をした人ごみをぬけ 自由が生きてゆくの 私が変わる 美しくなる あなたに出会えてよかった 素顔のままで 気どりを脱いで 私を私を あげます 流行(はや)りのドレスを脱ぎ捨て 素肌に着ましょう その愛を 洗いざらしの夢 いつでも熱い胸 力いっぱい抱いて 石鹸の匂いが たまらなくセクシー 片目つむって 笑うあなたを 最後の人にしたい 私が変わる 美しくなる あなたに出会えてよかった 素顔のままで 気どりを脱いで 私を私を あげます ラララ…… 私を私を あげます ……
166,166,メロディー・ボーイ,"
BIBI",山川啓介,馬飼野康二,メロディー 不思議な人 メロディー 見つめ合えば 涙ぐもりの心も たちまち歌いだす メロディー 躍らせてね メロディー 腕の中で あたたかい胸のビートに 悲しみも溶けるわ 木枯しの街を さまよう私に 心のマフラー かけてくれたあなた 窓の外は冬の こごえた空だけど ふたりの部屋には あふれる 甘い日ざし メロディー 聞こえるでしょう メロディー 私の歌 ふれ合う 唇ごしに 幸せのハーモニー メロディー 二度と私 メロディー 戻れないわ あなたゆずりの ぬくもり 知る前の少女に きのうの私は こわれた人形 愛の仕草も 忘れかけていたわ ステップ軽く踏み あなたの名を呼べば 私だけに吹く きらめく南の風 この広い街じゅう 歌いたい気分よ あなたというラブ・ソング 私だけのメロディー
167,167,涙のナイトイン大阪,"
ゆうたろう with ミエ",魚住勉,馬飼野康二,小雨の夜のネオンの河に咲く ナイトクラブの可愛い小さな花よ 甘いささやき嘘だとわかっても 好きなタイプにおんなは弱いのよ お名まえは お名まえは お名刺を お名刺を 教えてね聞かせてね電話するから だめよだめよそこまでは いやよいやよ浮気なら 真実(ほんと)の恋がしたいの 男と 男と 女の 女の 涙のナイトイン大阪 昔のことなど忘れさせてくれる 私好みの背広の似合う男(ひと) はじめて逢ってもなんだか愛しくて 別れた女(ひと)によく似た見つめる目 今夜だけ 今夜だけ 酔わせてね 酔わせてね 連れてって許してね邪魔しないから だめよだめよそこまでは 私、私だめになる 真実(ほんと)の愛がほしいの 男と 男と 女の 女の 涙のナイトイン大阪 だめよだめよそこまでは だけどだけど好きなのよ あなたに抱いてほしいの 男と 男と 女の 女の 涙のナイトイン大阪
168,168,瞳のなかの地球,"
井上あずみ",外山草,馬飼野康二,瞳のなかの青い星 誰もがもってる たからもの 決して忘れず 輝いて 遥かな時を みつめてる 青く光る空 青く光る海 大地の緑に こころよせたら 君をのせて 瞳のなかの 青い地球がまわりだす みんなを乗せた青い星 誰もが知ってる たからもの 決して忘れず 抱きしめて 遥かな時を およいでく 流れて行く雲 流れて行く川 風にゆれる花 言葉きいたら 輝いてる 瞳のなかの 青い地球がうごきだす 空の青さにも 海の青さにも 君の歌がある こころきいたら ときめいている 瞳のなかの 青い地球がまわりだす
169,169,指先ファンタジー,"
井口裕香",zopp,馬飼野康二,「君は強いね」 みんな言うけど 本音は いつでもかくれんぼ 背伸びしたら 届きそうな夢に破れ 帰り道 一人迷子 夜の中で もう溢れだす涙 淡い熱が 頬をなでた 優しい 指先ファンタジー 自然と 大丈夫ファンタジー 春色の温もりが 涙を花に変えた もう泣かないよ あなたがいればファンタジー 些細なこと 小さな傷が いつしか 大きな溝になる 話しかけたい 思うたびにすれ違う 神様は 意地悪だな 無口な日々 もう諦めかけてた 淡い熱が 手をつかんだ 頼れる 指先ファンタジー なんでも できちゃうファンタジー 笑顔はまるで太陽 明日を照らしてくれる なにも怖くない あなたがいればファンタジー あなたの 指先ファンタジー 誰にも できないファンタジー 優しい 指先ファンタジー 自然と 大丈夫ファンタジー 春色の温もりが 涙を花に変える もう泣かないよ あなたがいればファンタジー
170,170,Smile Again,"
日野美歌",歌凛,馬飼野康二,moon星屑が moon瞬いて 二人出会った あの頃と何も変わらない ここはあの日のまま そうこの店で もうさよならと わかってるけど 本当は泣きたい気持ち 笑って smile again あなたの ぬくもり 感じて切なくなるの いつか終わる夢 知っていて だけど恋をした もう痛みさえ いい思い出に 変えてゆくから 悲しげな顔は見せないで 笑って smile again グラスの 氷が 弾けて溶けてゆく夜 涙溢れても 微笑んで 何も言わないで moon星屑が moon瞬いて ここで出会った 明日から思い出抱きしめ 笑って smile again あなたに smile again
171,171,吹く風まかせ～ Going My Way～,"
ブラザーズ5",石原信一,馬飼野康二,洒落たカフェテラス みつけたよ 聴こえてくるのは ラブソング うきうき心を 弾ませて 恋でもひとつ してみるか 行き先なんて 吹く風まかせ 雨のち晴れに すぐ変わる Going My Way Taking My Time 変わりゆく 時代でも Going My Way Taking My Time この足で 歩くのさ いつかあこがれ 住み着いた 都会はまぶしい 蜃気楼 あふれる夢など 掴めずに 季節の花も 忘れ去り くよくよせずに 吹く風まかせ わかってきたよ この年で Going My Way Taking My Time 変わりゆく 時代でも Going My Way Taking My Time 俺らしく 生きるのさ 星の数ほど 人生は いろいろあるのさ それでいい 地球を枕に ひと眠り 明日はそうさ やって来る 行き先なんて 吹く風まかせ 見上げる空は 果てしない Going My Way Taking My Time 変わりゆく 時代でも Going My Way Taking My Time この足で 歩くのさ Going My Way Taking My Time 変わりゆく 時代でも Going My Way Taking My Time 俺らしく 生きるのさ
172,172,愛のメモリー,"
ミトカツユキ",たかたかし,馬飼野康二,愛の甘いなごりに あなたはまどろむ 天使のようなその微笑みに 時は立ち止まる 窓に朝の光が やさしくゆれ動き あなたの髪を ためらいがちに染めてゆく 美しい人生よ かぎりない喜びよ この胸のときめきをあなたに この世に大切なのは 愛し合うことだけと あなたはおしえてくれる 愛は風のささやき あなたは目覚める 子供のような瞳を向けて 指をからめるよ そっと肌をよせれば 水仙の花のような やさしい香りが はじらうようにゆれている 美しい人生は 言葉さえ置き忘れ 満ち足りた二人を包むよ この世に大切なのは 愛し合うことだけと あなたはおしえてくれる 美しい人生よ かぎりない喜びよ この胸のときめきをあなたに 二人に死がおとずれて 星になる日が来ても あなたと離れはしない
173,173,虹色ファンタジア,"
河合奈保子",岡田冨美子,馬飼野康二,逢うたびひとつ そしてふたつ からだの奥に あなたが増える 感じてるのに 待っているのに いじめないで 愛が足りないわ 唇を結ぶだけでは どこへも走りだせない プリズムにあてた 私の願い 受けとめたら返して 抱きあうことは 美しい罪 だからどうぞ 虹色ファンタジア やさしくされて つらくなって わかってない あなたを憎むの 花びらが色づいてゆく 季節はもうすぐ春です あなたに出逢い 大人びた私 受けとめたら返して 夢みることは むなしい罪 だからどうぞ 虹色ファンタジア わがままなあなたが見たい あなたの涙も知りたい プリズムにあてた 私の願い 受けとめたら返して 抱きあうことは 美しい罪 だからどうぞ 虹色ファンタジア
