,Unnamed: 0,Song,Artist,Lyricist,Composer,Lyric
77,77,千本桜,"
黒うさP feat.実谷なな",黒うさ,黒うさ,大胆不敵にハイカラ革命 磊々落々反戦国家 日の丸印の二輪車転がし 悪霊退散 ICBM 環状線を走り抜けて 東奔西走なんのその 少年少女戦国無双 浮世の随に 千本桜 夜ニ紛レ 君ノ声モ届カナイヨ 此処は宴 鋼の檻 その断頭台で見下ろして 三千世界 常世之闇 嘆ク唄モ聞コエナイヨ 青藍の空 遥か彼方 その光線銃で打ち抜いて 百戦錬磨の見た目は将校 いったりきたりの花魁道中 アイツもコイツも皆で集まれ 聖者の行進 わんっ つー さん しっ 禅定門を潜り抜けて 安楽浄土厄払い きっと終幕は大団円 拍手の合間に 千本桜 夜ニ紛レ 君ノ声モ届カナイヨ 此処は宴 鋼の檻 その断頭台で見下ろして 三千世界 常世之闇 嘆ク唄モ聞コエナイヨ 希望の丘 遥か彼方 その閃光弾を打ち上げろ 環状線を走り抜けて 東奔西走なんのその 少年少女戦国無双 浮世の随に 千本桜 夜ニ紛レ 君ノ声モ届カナイヨ 此処は宴 鋼の檻 その断頭台を飛び降りて 千本桜 夜ニ紛レ 君が歌い僕は踊る 此処は宴 鋼の檻 さあ光線銃を撃ちまくれ
78,78,千本桜,"
桜men",黒うさ,黒うさ,大胆不敵にハイカラ革命 磊々落々 反戦国家 日の丸印の二輪車転がし 悪霊退散 ICBM 環状線を走り抜けて 東奔西走なんのその 少年少女戦国無双 浮世の随に 千本桜 夜ニ紛レ 君ノ声モ届カナイヨ 此処は宴 鋼の檻 その断頭台で見下ろして 三千世界 常世之闇 嘆ク唄モ聞コエナイヨ 青藍の空 遥か彼方 その光線銃で打ち抜いて 百戦錬磨の見た目は将校 いったりきたりの花魁道中 アイツもコイツも皆で集まれ 聖者の行進 わんっ つー さん しっ 禅定門を潜り抜けて 安楽浄土厄払い きっと終幕は大団円 拍手の合間に 千本桜 夜ニ紛レ 君ノ声モ届カナイヨ 此処は宴 鋼の檻 その断頭台で見下ろして 三千世界 常世之闇 嘆ク唄モ聞コエナイヨ 希望の丘 遥か彼方 その閃光弾を打ち上げろ 環状線を走り抜けて 東奔西走なんのその 少年少女戦国無双 浮世の随に 千本桜 夜ニ紛レ 君ノ声モ届カナイヨ 此処は宴 鋼の檻 その断頭台を飛び降りて 千本桜 夜ニ紛レ 君が歌い僕は踊る 此処は宴 鋼の檻 さあ光線銃を撃ちまくれ
79,79,千本桜,"
鶴田加茂＆MOSAIC.TUNE feat.初音ミク",黒うさ,黒うさ,大胆不敵にハイカラ革命 磊々落々反戦国家 日の丸印の二輪車転がし 悪霊退散 ICBM 環状線を走り抜けて 東奔西走なんのその 少年少女戦国無双 浮世の随に 千本桜 夜ニ紛レ 君ノ声モ届カナイヨ 此処は宴 鋼の檻 その断頭台で見下ろして 三千世界 常世之闇 嘆ク唄モ聞コエナイヨ 青藍の空 遥か彼方 その光線銃で打ち抜いて 百戦錬磨の見た目は将校 いったりきたりの花魁道中 アイツもコイツも皆で集まれ 聖者の行進 わんっ つー さん しっ 禅定門を潜り抜けて 安楽浄土厄払い きっと終幕は大団円 拍手の合間に 千本桜 夜ニ紛レ 君ノ声モ届カナイヨ 此処は宴 鋼の檻 その断頭台で見下ろして 三千世界 常世之闇 嘆ク唄モ聞コエナイヨ 希望の丘 遥か彼方 その閃光弾を打ち上げろ 環状線を走り抜けて 東奔西走なんのその 少年少女戦国無双 浮世の随に 千本桜 夜ニ紛レ 君ノ声モ届カナイヨ 此処は宴 鋼の檻 その断頭台を飛び降りて 千本桜 夜ニ紛レ 君が歌い僕は踊る 此処は宴 鋼の檻 さあ光線銃を撃ちまくれ
80,80,千本桜,"
ピコ",黒うさP,黒うさP,大胆不敵にハイカラ革命 磊々落々反戦国家 日の丸印の二輪車転がし 悪霊退散 ICBM 環状線を走り抜けて 東奔西走なんのその 少年少女戦国無双 浮世の随に 千本桜 夜ニ紛レ 君ノ声モ届カナイヨ 此処は宴 鋼の檻 その断頭台で見下ろして 三千世界 常世之闇 嘆ク唄モ聞コエナイヨ 青藍の空 遥か彼方 その光線銃で打ち抜いて 百戦錬磨の見た目は将校 いったりきたりの花魁道中 アイツもコイツも皆で集まれ 聖者の行進 わんっ つー さん しっ 禅定門を潜り抜けて 安楽浄土厄払い きっと終幕は大団円 拍手の合間に 千本桜 夜ニ紛レ 君ノ声モ届カナイヨ 此処は宴 鋼の檻 その断頭台で見下ろして 三千世界 常世之闇 嘆ク唄モ聞コエナイヨ 希望の丘 遥か彼方 その閃光弾を打ち上げろ 環状線を走り抜けて 東奔西走なんのその 少年少女戦国無双 浮世の随に 千本桜 夜ニ紛レ 君ノ声モ届カナイヨ 此処は宴 鋼の檻 その断頭台を飛び降りて 千本桜 夜ニ紛レ 君が歌い僕は踊る 此処は宴 鋼の檻 さあ光線銃を撃ちまくれ
81,81,千本桜,"
ザ・フーパーズ",黒うさ,黒うさ,大胆不敵にハイカラ革命 磊々落々(らいらいらくらく)反戦国家 日の丸印の二輪車転がし 悪霊退散 ICBM 環状線を走り抜けて 東奔西走なんのその 少年少女戦国無双 浮世の随(まにま)に 千本桜 夜ニ紛レ 君ノ声モ届カナイヨ 此処は宴 鋼の檻 その断頭台で見下ろして 三千世界 常世之闇(とこよのやみ) 嘆ク唄モ聞コエナイヨ 青藍(せいらん)の空 遥か彼方 その光線銃で打ち抜いて 百戦錬磨の見た目は将校 いったりきたりの花魁(おいらん)道中 アイツもコイツも皆で集まれ 聖者の行進 わんっ つー さん しっ 禅定門(せんじょうもん)を潜り抜けて 安楽浄土厄払い きっと終幕(さいご)は大団円 拍手の合間に 千本桜 夜ニ紛レ 君ノ声モ届カナイヨ 此処は宴 鋼の檻 その断頭台で見下ろして 三千世界 常世之闇(とこよのやみ) 嘆ク唄モ聞コエナイヨ 希望の丘 遥か彼方 その閃光弾(せんこうだん)を打ち上げろ 環状線を走り抜けて 東奔西走なんのその 少年少女戦国無双 浮世の随(まにま)に 千本桜 夜ニ紛レ 君ノ声モ届カナイヨ 此処は宴 鋼の檻 その断頭台を飛び降りて 千本桜 夜ニ紛レ 君が歌い僕は踊る 此処は宴 鋼の檻 さあ光線銃を撃ちまくれ
82,82,千本桜,"
WhiteFlame feat.初音ミク",黒うさ,黒うさ,大胆不敵にハイカラ革命 磊々落々反戦国家 日の丸印の二輪車転がし 悪霊退散 ICBM 環状線を走り抜けて 東奔西走なんのその 少年少女戦国無双 浮世の随に 千本桜 夜ニ紛レ 君ノ声モ届カナイヨ 此処は宴 鋼の檻 その断頭台で見下ろして 三千世界 常世之闇 嘆ク唄モ聞コエナイヨ 青藍の空 遥か彼方 その光線銃で打ち抜いて 百戦錬磨の見た目は将校 いったりきたりの花魁道中 アイツもコイツも皆で集まれ 聖者の行進 わんっ つー さん しっ 禅定門を潜り抜けて 安楽浄土厄払い きっと終幕は大団円 拍手の合間に 千本桜 夜ニ紛レ 君ノ声モ届カナイヨ 此処は宴 鋼の檻 その断頭台で見下ろして 三千世界 常世之闇 嘆ク唄モ聞コエナイヨ 希望の丘 遥か彼方 その閃光弾を打ち上げろ 環状線を走り抜けて 東奔西走なんのその 少年少女戦国無双 浮世の随に 千本桜 夜ニ紛レ 君ノ声モ届カナイヨ 此処は宴 鋼の檻 その断頭台を飛び降りて 千本桜 夜ニ紛レ 君が歌い僕は踊る 此処は宴 鋼の檻 さあ光線銃を撃ちまくれ
83,83,千本桜,"
らむだーじゃん",黒うさP,黒うさP,大胆不敵にハイカラ革命 磊々落々反戦国家 日の丸印の二輪車転がし 悪霊退散 ICBM 環状線を走り抜けて 東奔西走なんのその 少年少女戦国無双 浮世の随に 千本桜 夜ニ紛レ 君ノ声モ届カナイヨ 此処は宴 鋼の檻 その断頭台で見下ろして 三千世界 常世之闇 嘆ク唄モ聞コエナイヨ 青藍の空 遥か彼方 その光線銃で打ち抜いて 百戦錬磨の見た目は将校 いったりきたりの花魁道中 アイツもコイツも皆で集まれ 聖者の行進 わんっ つー さん しっ 禅定門を潜り抜けて 安楽浄土厄払い きっと終幕は大団円 拍手の合間に 千本桜 夜ニ紛レ 君ノ声モ届カナイヨ 此処は宴 鋼の檻 その断頭台で見下ろして 三千世界 常世之闇 嘆ク唄モ聞コエナイヨ 希望の丘 遥か彼方 その閃光弾を打ち上げろ 環状線を走り抜けて 東奔西走なんのその 少年少女戦国無双 浮世の随に 千本桜 夜ニ紛レ 君ノ声モ届カナイヨ 此処は宴 鋼の檻 その断頭台を飛び降りて 千本桜 夜ニ紛レ 君が歌い僕は踊る 此処は宴 鋼の檻 さあ光線銃を撃ちまくれ
84,84,千本桜,"
ROOT FIVE",黒うさ,黒うさ,大胆不敵にハイカラ革命 磊々落々反戦国家 日の丸印の二輪車転がし 悪霊退散 ICBM 環状線を走り抜けて 東奔西走なんのその 少年少女戦国無双 浮世の随に 千本桜 夜ニ紛レ 君ノ声モ 届カナイヨ 此処は宴 鋼の檻 その断頭台で見下ろして 三千世界 常世之闇 嘆ク唄モ 聞コエナイヨ 青藍の空 遥か彼方 その光線銃で打ち抜いて 百戦錬磨の見た目は将校 いったりきたりの花魁道中 アイツもコイツも皆で集まれ 聖者の行進 1 2 3 4 禅定門を潜り抜けて 安楽浄土厄払い きっと終幕は大団円 拍手の合間に 千本桜 夜ニ紛レ 君ノ声モ 届カナイヨ 此処は宴 鋼の檻 その断頭台で見下ろして 三千世界 常世之闇 嘆ク唄モ 聞コエナイヨ 希望の丘 遥か彼方 その閃光弾を打ち上げろ 環状線を走り抜けて 東奔西走なんのその 少年少女戦国無双 浮世の随に 千本桜 夜ニ紛レ 君ノ声モ 届カナイヨ 此処は宴 鋼の檻 その断頭台を飛び降りて 千本桜 夜ニ紛レ 君が歌い 僕は踊る 此処は宴 鋼の檻 さあ光線銃を撃ちまくれ
85,85,千本桜,"
レインブック",山本容子,前澤ヒデノリ,遠く 遠く 届くように 淡く 淡く 心に響く いつか 空に 届くように いつも いつも 心に願う 桜色に 色めく季節 愛する人の景色に残してく 花びらが舞う 懐かしい空も いつか見ていた 切なく青い記憶にも 母の笑顔にも 父の背中にも 遠く 遠く 届くように 淡く 淡く 心に響く めぐる めぐる 千本の 淡く 淡く 桜に寄せて この想いが 願いとなって 愛する人の守り神になろう 樹木が寄せる 温かな鼓動 記憶に残る やさしさに包まれてく 私の心よ 高く舞い上がれ 遠く 遠く 届くように 淡く 淡く 心に響く いつか 愛が 届くように いつも いつも 心に願う あなたの未来が わたしの未来へ 続いて 重なってゆく この景色は 花びらのように 空は幾重にも 桜色に染まる 遠く 遠く 届くように いつか 空に 届くように いつも いつも 心に願う 遠く 遠く 届くように 淡く 淡く 心に響く めぐる めぐる 千本の 淡く 淡く 桜に寄せて
86,86,千本桜,"
和楽器バンド",黒うさP,黒うさP,大胆不敵にハイカラ革命 磊々落々 反戦国家 日の丸印の二輪車転がし 悪霊退散 ICBM 環状線を走り抜けて 東奔西走なんのその 少年少女戦国無双 浮世の随に 千本桜 夜ニ紛レ 君ノ声モ届カナイヨ 此処は宴 鋼の檻 その断頭台で見下ろして 三千世界 常世之闇 嘆ク唄モ聞コエナイヨ 青藍の空 遥か彼方 その光線銃で打ち抜いて 百戦錬磨の見た目は将校 いったりきたりの花魁道中 アイツもコイツも皆で集まれ 聖者の行進 わんっ つー さん しっ 禅定門を潜り抜けて 安楽浄土厄払い きっと終幕は大団円 拍手の合間に 千本桜 夜ニ紛レ 君ノ声モ届カナイヨ 此処は宴 鋼の檻 その断頭台で見下ろして 三千世界 常世之闇 嘆ク唄モ聞コエナイヨ 希望の丘 遥か彼方 その閃光弾を打ち上げろ 環状線を走り抜けて 東奔西走なんのその 少年少女戦国無双 浮世の随に 千本桜 夜ニ紛レ 君ノ声モ届カナイヨ 此処は宴 鋼の檻 その断頭台飛び降りて 千本桜 夜ニ紛レ 君が歌い僕は踊る 此処は宴 鋼の檻 さあ光線銃を撃ちまくれ
